datetime,BMS Temp,BatteryAdaptiveSOC,BatteryAdaptiveAmphours,AuxilaryBatteryVoltage
2023-06-27 15:27:39.709676,128,1802,171,31
2023-06-27 15:27:41.709802,128,1802,171,31
2023-06-27 15:27:43.709639,128,1802,171,31
2023-06-27 15:27:45.709577,128,1802,171,31
2023-06-27 15:27:47.709521,128,1802,171,32
2023-06-27 15:27:49.709456,128,1802,171,32
2023-06-27 15:27:51.709451,129,1802,171,32
2023-06-27 15:27:53.709329,128,1802,171,32
2023-06-27 15:27:55.709357,128,1802,171,32
2023-06-27 15:27:57.709212,128,1802,171,32
2023-06-27 15:27:59.709151,128,1802,171,32
2023-06-27 15:28:01.709090,128,1802,171,32
2023-06-27 15:28:03.709031,128,1802,171,32
2023-06-27 15:28:05.708866,128,1801,171,32
2023-06-27 15:28:07.708999,128,1801,171,32
2023-06-27 15:28:09.708840,128,1801,171,32
2023-06-27 15:28:11.708109,128,1801,171,32
2023-06-27 15:28:13.707190,128,1801,171,32
2023-06-27 15:28:15.706363,128,1801,171,32
2023-06-27 15:28:17.705598,128,1801,171,32
2023-06-27 15:28:19.704921,128,1801,171,32
2023-06-27 15:28:21.704152,128,1801,171,32
