AverageMotorStatorCurrent,AverageMotorPhaseVoltage,MotorActualTorque,TargetTorque,MotorRPM,PropotionalSpeedLimit,CalculatedBatteryCurrent,ControllerCapacitorVoltage,ThrottleInput,Synced,timeStamp
0.0,0.0,0.0,0.0,0.0,0,0.0,99.5625,1.359375,0,1685924337679
0.0,0.0,0.0,0.0,0.0,0,0.0,99.5625,1.39453125,0,1685924337782
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.37109375,0,1685924337890
0.0,0.0,0.0,0.0,0.0,0,0.0,99.5625,1.3515625,0,1685924337992
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.375,0,1685924338081
0.0,0.0,0.0,0.0,0.0,0,0.0,99.5625,1.36328125,0,1685924338184
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3828125,0,1685924338281
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.36328125,0,1685924338381
0.0,0.0,0.0,0.0,0.0,0,0.0,99.5625,1.33984375,0,1685924338480
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.36328125,0,1685924338580
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685924338689
0.0,0.0,0.0,0.0,0.0,0,0.0,99.5625,1.37109375,0,1685924338782
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.375,0,1685924338883
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685924338982
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685924339087
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685924339181
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3828125,0,1685924339280
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.36328125,0,1685924339378
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.37109375,0,1685924339481
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.38671875,0,1685924339581
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.37109375,0,1685924339682
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.375,0,1685924339779
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685924339879
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685924339986
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685924340082
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685924340181
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.37109375,0,1685924340279
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.375,0,1685924340381
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.39453125,0,1685924340480
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3984375,0,1685924340579
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685924340679
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.33984375,0,1685924340781
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685924340879
0.0,0.0,0.0,0.0,0.0,0,0.0,99.5625,1.328125,0,1685924340984
0.0,0.0,0.0,0.0,0.0,0,0.0,99.5625,1.36328125,0,1685924341082
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3359375,0,1685924341169
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685924341269
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.36328125,0,1685924341370
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685924341469
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.36328125,0,1685924341569
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3359375,0,1685924341670
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685924341772
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.37109375,0,1685924341872
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685924341970
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685924342069
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.33984375,0,1685924342169
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685924342269
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685924342372
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685924342472
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685924342569
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.39453125,0,1685924342672
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3984375,0,1685924342781
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3828125,0,1685924342875
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.37109375,0,1685924342974
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685924343072
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3828125,0,1685924343170
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3984375,0,1685924343270
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3828125,0,1685924343369
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.39453125,0,1685924343469
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.41015625,0,1685924343569
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.37109375,0,1685924343669
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3984375,0,1685924343770
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.41015625,0,1685924343870
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.375,0,1685924343970
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685924344069
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3828125,0,1685924344169
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685924344272
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.36328125,0,1685924344370
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685924344469
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.328125,0,1685924344569
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685924344669
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685924344769
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.39453125,0,1685924344870
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.375,0,1685924344971
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3828125,0,1685924345069
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3828125,0,1685924345170
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.39453125,0,1685924345269
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.38671875,0,1685924345370
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3828125,0,1685924345471
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3828125,0,1685924345571
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.40625,0,1685924345672
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685924345769
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.38671875,0,1685924345870
0.0,0.0,0.0,0.0,0.0,0,0.0,99.5625,1.37109375,0,1685924345969
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.328125,0,1685924346069
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685924346171
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685924346269
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685924346370
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685924346470
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685924346569
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685924346672
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.36328125,0,1685924346769
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.375,0,1685924346870
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3828125,0,1685924346970
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3359375,0,1685924347069
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.375,0,1685924347169
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685924347269
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.38671875,0,1685924347369
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.37109375,0,1685924347470
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.37109375,0,1685924347569
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685924347669
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3359375,0,1685924347769
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685924347869
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685924347969
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685924348073
0.0,0.0,0.0,0.0,0.0,0,0.0,99.5625,1.375,0,1685924348172
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685924348269
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.37109375,0,1685924348370
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.36328125,0,1685924348470
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.38671875,0,1685924348570
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685924348669
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.37109375,0,1685924348770
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685924348869
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.39453125,0,1685924348969
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.40625,0,1685924349072
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3984375,0,1685924349171
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3984375,0,1685924349272
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685924349370
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3359375,0,1685924349470
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685924349571
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685924349671
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685924349769
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685924349870
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685924349973
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3828125,0,1685924350070
0.0,0.0,0.0,0.0,0.0,0,0.0,99.5625,1.3515625,0,1685924350169
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685924350269
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.36328125,0,1685924350368
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685924350469
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.328125,0,1685924350569
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685924350670
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685924350770
0.0,0.0,0.0,0.0,0.0,0,0.0,99.5625,1.359375,0,1685924350869
0.0,0.0,0.0,0.0,0.0,0,0.0,99.5625,1.36328125,0,1685924350972
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685924351072
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685924351170
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685924351271
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.375,0,1685924351370
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685924351472
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.34765625,0,1685924351569
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3125,0,1685924351669
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685924351771
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685924351871
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.36328125,0,1685924351969
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685924352070
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.34765625,0,1685924352170
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.33984375,0,1685924352270
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685924352370
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685924352470
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3359375,0,1685924352583
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685924352670
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.328125,0,1685924352771
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685924352871
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.38671875,0,1685924352969
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.328125,0,1685924353075
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.359375,0,1685924353172
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685924353272
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685924353370
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.40625,0,1685924353470
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.42578125,0,1685924353570
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3828125,0,1685924353671
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3828125,0,1685924353771
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.36328125,0,1685924353871
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685924353971
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.38671875,0,1685924354070
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.34765625,0,1685924354170
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.36328125,0,1685924354269
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685924354372
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685924354470
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685924354569
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3828125,0,1685924354669
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685924354769
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685924354872
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.36328125,0,1685924354969
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.34765625,0,1685924355071
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685924355170
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685924355274
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685924355375
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685924355471
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685924355570
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.36328125,0,1685924355669
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685924355771
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3359375,0,1685924355872
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685924355984
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685924356070
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685924356170
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685924356269
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3359375,0,1685924356370
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.36328125,0,1685924356470
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.34765625,0,1685924356571
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685924356671
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685924356770
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685924356870
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685924356970
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3359375,0,1685924357069
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.328125,0,1685924357170
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.33984375,0,1685924357271
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685924357380
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.34765625,0,1685924357469
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3125,0,1685924357569
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685924357669
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.38671875,0,1685924357769
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685924357874
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685924357972
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3359375,0,1685924358071
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.328125,0,1685924358169
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.38671875,0,1685924358270
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.375,0,1685924358373
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3828125,0,1685924358474
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3984375,0,1685924358569
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685924358669
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685924358774
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.37109375,0,1685924358872
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.38671875,0,1685924358972
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.37109375,0,1685924359070
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.34765625,0,1685924359170
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.359375,0,1685924359270
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.40625,0,1685924359370
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685924359470
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685924359569
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.39453125,0,1685924359669
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.38671875,0,1685924359769
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685924359869
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685924359972
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685924360071
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3828125,0,1685924360171
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685924360271
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.34765625,0,1685924360369
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685924360469
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685924360569
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685924360669
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.32421875,0,1685924360770
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685924360870
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685924360969
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685924361070
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.34765625,0,1685924361171
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685924361270
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.37109375,0,1685924361370
0.0,0.0,0.0,0.0,0.0,0,0.0,99.5625,1.36328125,0,1685924361469
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685924361570
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3359375,0,1685924361670
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.33984375,0,1685924361770
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.328125,0,1685924361872
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685924361973
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.359375,0,1685924362073
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685924362171
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685924362271
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685924362370
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685924362470
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.36328125,0,1685924362570
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685924362670
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685924362770
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.34765625,0,1685924362869
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685924362970
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.36328125,0,1685924363069
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.328125,0,1685924363169
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685924363269
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3359375,0,1685924363372
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.32421875,0,1685924363473
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685924363570
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.375,0,1685924363671
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3359375,0,1685924363771
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.37109375,0,1685924363873
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685924363971
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685924364073
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685924364172
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685924364271
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685924364371
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685924364471
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685924364572
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.359375,0,1685924364670
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.36328125,0,1685924364769
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3828125,0,1685924364870
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685924364972
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.359375,0,1685924365070
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.33984375,0,1685924365172
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.34765625,0,1685924365270
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685924365371
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.375,0,1685924365470
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.375,0,1685924365571
0.0,0.0,0.0,0.0,0.0,0,0.0,99.75,1.375,0,1685924365669
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.33984375,0,1685924365770
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685924365870
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685924365975
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.328125,0,1685924366073
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.37109375,0,1685924366169
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3515625,0,1685924366269
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685924366370
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685924366470
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685924366571
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.375,0,1685924366669
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.38671875,0,1685924366769
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.37109375,0,1685924366869
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.328125,0,1685924366971
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685924367071
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685924367172
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685924367272
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.359375,0,1685924367371
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685924367471
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685924367569
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.375,0,1685924367671
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.375,0,1685924367762
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.36328125,0,1685924367863
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.37109375,0,1685924367965
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.359375,0,1685924368061
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.359375,0,1685924368162
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.359375,0,1685924368261
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.359375,0,1685924368362
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.3828125,0,1685924368467
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.37109375,0,1685924368561
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685924368661
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.3515625,0,1685924368761
0.0,0.0,0.0,0.0,0.0,0,0.0,99.6875,1.34765625,0,1685924368861
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.34765625,0,1685924368961
0.0,0.0,0.0,0.0,0.0,0,0.0,99.625,1.33984375,0,1685924369069
